complete_game,earned_runs,hbp,hits,hits_per_nine,homeruns,hr_per_nine,innings_pitched,left_on_base,pitcher_age,pitchers_used,runs,so_per_nine,so_walk,strikeouts,team,walks,walks_per_nine,whip,year
18,509,23,1203,7.4,116,0.7,1456.1,1072,30.7,19,569,7.2,2.22,1160,HOU,523,3.2,1.185,1986.0
24,612,38,1413,8.8,121,0.8,1440.2,1098,27.3,13,673,5.5,1.85,888,KCR,479,3.0,1.313,1986.0
35,608,26,1428,8.8,115,0.7,1454.1,1157,27.8,14,679,6.5,2.11,1051,LAD,499,3.1,1.325,1986.0
29,638,29,1478,9.3,158,1.0,1431.2,1121,26.2,17,734,6.0,1.93,952,MIL,494,3.1,1.377,1986.0
39,759,46,1579,9.9,200,1.3,1432.2,1127,28.5,18,839,5.9,1.86,937,MIN,503,3.2,1.453,1986.0
15,616,33,1350,8.3,119,0.7,1466.1,1121,27.5,20,688,6.5,1.86,1051,MON,566,3.5,1.307,1986.0
27,513,31,1304,7.9,103,0.6,1484.0,1135,25.5,15,578,6.6,2.13,1083,NYM,509,3.1,1.222,1986.0
13,659,24,1461,9.1,175,1.1,1443.1,1105,30.3,18,738,5.5,1.78,878,NYY,492,3.1,1.353,1986.0
22,686,34,1334,8.4,166,1.0,1433.0,1149,27.3,21,760,5.9,1.40,937,OAK,667,4.2,1.396,1986.0
22,621,22,1473,9.1,130,0.8,1451.2,1176,28.6,22,713,5.4,1.58,874,PHI,553,3.4,1.396,1986.0
17,629,37,1397,8.7,138,0.9,1450.2,1149,28.5,18,700,5.7,1.62,924,PIT,570,3.5,1.356,1986.0
13,640,27,1406,8.8,150,0.9,1443.1,1159,28.1,19,723,5.8,1.54,934,SDP,607,3.8,1.395,1986.0
33,744,49,1590,9.9,171,1.1,1439.2,1191,26.9,17,835,5.9,1.61,944,SEA,585,3.7,1.511,1986.0
18,541,29,1264,7.8,121,0.7,1460.1,1094,29.3,18,618,6.1,1.68,992,SFG,591,3.6,1.270,1986.0
17,549,22,1364,8.4,135,0.8,1466.1,1051,28.6,17,611,4.7,1.57,761,STL,485,3.0,1.261,1986.0
15,662,41,1356,8.4,145,0.9,1450.1,1217,26.4,16,743,6.6,1.44,1059,TEX,736,4.6,1.442,1986.0
16,669,45,1467,8.9,164,1.0,1476.0,1103,27.7,18,733,6.1,2.06,1002,TOR,487,3.0,1.324,1986.0
16,734,39,1529,9.6,163,1.0,1427.2,1158,29.2,20,829,5.3,1.43,837,ATL,587,3.7,1.482,1987.0
17,801,27,1555,9.7,226,1.4,1439.2,1079,27.7,18,880,5.4,1.59,870,BAL,547,3.4,1.460,1987.0
47,761,31,1584,9.9,190,1.2,1436.0,1132,27.1,13,825,6.5,2.00,1034,BOS,517,3.2,1.463,1987.0
20,709,32,1481,9.1,212,1.3,1457.1,1046,30.8,16,803,5.8,1.87,941,CAL,504,3.1,1.362,1987.0
11,726,27,1524,9.6,159,1.0,1434.2,1205,27.6,15,801,6.4,1.63,1024,CHC,628,3.9,1.500,1987.0
29,691,35,1436,8.9,189,1.2,1447.2,1099,27.6,18,746,4.9,1.47,792,CHW,537,3.3,1.363,1987.0
7,685,22,1486,9.2,170,1.1,1452.1,1079,28.3,18,752,5.7,1.89,919,CIN,485,3.0,1.357,1987.0
24,835,50,1566,9.9,219,1.4,1422.2,1170,30.5,21,957,5.4,1.40,849,CLE,606,3.8,1.527,1987.0
33,651,33,1430,8.8,180,1.1,1456.0,1164,29.5,14,735,6.0,1.73,976,DET,563,3.5,1.369,1987.0
13,615,26,1363,8.5,141,0.9,1441.1,1112,31.6,17,678,7.1,2.17,1137,HOU,525,3.3,1.310,1987.0
44,610,36,1424,9.0,128,0.8,1424.0,1151,27.4,15,691,5.8,1.68,923,KCR,548,3.5,1.385,1987.0
29,601,28,1415,8.8,130,0.8,1455.0,1198,27.9,18,675,6.8,1.94,1097,LAD,565,3.5,1.361,1987.0
28,752,26,1548,9.5,169,1.0,1464.0,1136,26.2,17,817,6.4,1.96,1039,MIL,529,3.3,1.419,1987.0
16,734,50,1465,9.2,210,1.3,1427.1,1117,31.4,17,806,6.2,1.76,990,MIN,564,3.6,1.422,1987.0
16,631,26,1428,8.9,145,0.9,1450.1,1080,28.2,21,720,6.3,2.27,1012,MON,446,2.8,1.292,1987.0
16,621,34,1407,8.7,135,0.8,1454.0,1131,25.8,18,698,6.4,2.02,1032,NYM,510,3.2,1.318,1987.0
19,700,32,1475,9.2,179,1.1,1446.1,1128,32.1,22,758,5.6,1.66,900,NYY,542,3.4,1.395,1987.0
18,694,36,1442,9.0,176,1.1,1445.2,1112,28.1,22,789,6.5,1.96,1042,OAK,531,3.3,1.365,1987.0
13,673,35,1453,9.0,167,1.0,1448.1,1171,28.2,18,749,5.4,1.49,877,PHI,587,3.6,1.409,1987.0
25,674,22,1377,8.6,164,1.0,1445.0,1052,26.5,22,744,5.7,1.63,914,PIT,562,3.5,1.342,1987.0
14,680,36,1402,8.8,175,1.1,1433.1,1143,27.7,19,763,5.6,1.49,897,SDP,602,3.8,1.398,1987.0
39,713,28,1503,9.5,199,1.3,1430.2,1074,25.9,18,801,5.8,1.85,919,SEA,497,3.1,1.398,1987.0
19,601,27,1407,8.6,146,0.9,1471.0,1120,29.1,20,669,6.4,1.90,1038,SFG,547,3.3,1.328,1987.0
10,637,27,1484,9.1,129,0.8,1466.0,1163,27.9,18,693,5.4,1.64,873,STL,533,3.3,1.376,1987.0
20,743,55,1388,8.6,199,1.2,1444.1,1208,27.6,19,849,6.9,1.45,1103,TEX,760,4.7,1.487,1987.0
18,605,22,1323,8.2,158,1.0,1454.0,1086,27.8,15,655,6.6,1.88,1064,TOR,567,3.5,1.300,1987.0
14,657,43,1481,9.2,108,0.7,1446.0,1167,27.4,19,741,5.0,1.55,810,ATL,524,3.3,1.387,1988.0
20,714,43,1506,9.6,153,1.0,1416.0,1104,27.3,21,789,4.5,1.36,709,BAL,523,3.3,1.433,1988.0
26,629,37,1415,8.9,143,0.9,1426.1,1120,28.7,17,689,6.8,2.20,1085,BOS,493,3.1,1.338,1988.0
26,698,42,1503,9.3,135,0.8,1455.2,1161,27.4,19,771,5.1,1.44,817,CAL,568,3.5,1.423,1988.0
30,625,31,1494,9.2,115,0.7,1464.1,1189,27.1,18,694,5.5,1.83,897,CHC,490,3.0,1.355,1988.0
11,659,35,1467,9.2,138,0.9,1439.0,1132,26.6,21,757,4.7,1.41,754,CHW,533,3.3,1.390,1988.0
24,541,27,1271,7.9,121,0.7,1455.0,1056,26.7,20,596,5.8,1.85,934,CIN,504,3.1,1.220,1988.0
35,663,38,1501,9.4,120,0.8,1434.0,1112,27.0,18,731,5.1,1.84,812,CLE,442,2.8,1.355,1988.0
34,596,32,1361,8.5,150,0.9,1445.2,1118,31.1,14,658,5.5,1.79,890,DET,497,3.1,1.285,1988.0
21,558,37,1339,8.2,123,0.8,1474.2,1129,33.1,15,631,6.4,2.19,1049,HOU,478,2.9,1.232,1988.0
29,580,33,1415,8.9,102,0.6,1428.1,1117,29.0,17,648,5.6,1.91,886,KCR,465,2.9,1.316,1988.0
32,482,22,1291,7.9,84,0.5,1463.1,1116,29.2,19,544,6.3,2.18,1029,LAD,473,2.9,1.205,1988.0
30,555,19,1355,8.4,125,0.8,1449.1,1063,27.2,14,616,5.2,1.90,832,MIL,437,2.7,1.236,1988.0
18,625,42,1457,9.2,146,0.9,1431.2,1097,30.0,20,672,5.6,1.98,897,MIN,453,2.8,1.334,1988.0
18,508,36,1310,8.0,122,0.7,1482.2,1089,29.0,17,592,5.6,1.94,923,MON,476,2.9,1.205,1988.0
31,465,35,1253,7.8,78,0.5,1439.0,1028,26.6,15,532,6.9,2.72,1100,NYM,404,2.5,1.151,1988.0
16,689,49,1512,9.3,157,1.0,1456.0,1175,32.3,18,748,5.3,1.77,861,NYY,487,3.0,1.373,1988.0
22,569,29,1376,8.3,116,0.7,1489.1,1168,28.8,15,620,5.9,1.78,983,OAK,553,3.3,1.295,1988.0
16,659,36,1447,9.1,118,0.7,1433.0,1236,29.0,21,734,5.4,1.37,859,PHI,628,3.9,1.448,1988.0
12,555,32,1349,8.4,108,0.7,1440.2,1094,26.2,18,616,4.9,1.68,790,PIT,469,2.9,1.262,1988.0
30,528,21,1332,8.3,112,0.7,1449.0,1051,28.0,14,583,5.5,2.02,885,SDP,439,2.7,1.222,1988.0
28,659,36,1385,8.7,144,0.9,1428.0,1064,26.4,17,744,6.2,1.76,981,SEA,558,3.5,1.361,1988.0
25,550,30,1323,8.1,99,0.6,1462.1,1034,31.1,18,626,5.4,2.07,875,SFG,422,2.6,1.193,1988.0
17,567,18,1387,8.5,91,0.6,1470.2,1106,28.9,19,633,5.4,1.81,881,STL,486,3.0,1.274,1988.0
41,647,56,1310,8.2,129,0.8,1438.2,1129,28.0,21,735,5.7,1.39,912,TEX,654,4.1,1.365,1988.0
16,611,59,1404,8.7,143,0.9,1449.0,1142,28.9,16,680,5.6,1.71,904,TOR,528,3.3,1.333,1988.0
15,595,16,1370,8.5,114,0.7,1447.2,1065,25.4,23,680,6.0,2.06,966,ATL,468,2.9,1.270,1989.0
16,644,25,1518,9.4,134,0.8,1448.1,1158,26.9,17,686,4.2,1.39,676,BAL,486,3.0,1.384,1989.0
14,650,35,1448,8.9,131,0.8,1460.1,1132,29.5,15,735,6.5,1.92,1054,BOS,548,3.4,1.367,1989.0
32,530,29,1384,8.6,113,0.7,1454.1,1127,29.1,15,578,5.6,1.93,897,CAL,465,2.9,1.271,1989.0
18,556,25,1369,8.4,106,0.7,1460.1,1159,27.2,15,623,5.7,1.73,918,CHC,532,3.3,1.302,1989.0
9,668,35,1472,9.3,144,0.9,1422.0,1152,26.4,19,750,4.9,1.44,778,CHW,539,3.4,1.414,1989.0
16,607,33,1404,8.6,125,0.8,1464.1,1181,28.1,17,691,6.0,1.75,981,CIN,559,3.4,1.341,1989.0
23,589,24,1423,8.8,107,0.7,1453.0,1115,28.5,20,654,5.2,1.87,844,CLE,452,2.8,1.290,1989.0
24,719,43,1514,9.5,150,0.9,1427.1,1236,31.0,22,816,5.2,1.27,831,DET,652,4.1,1.518,1989.0
19,599,25,1379,8.4,105,0.6,1479.1,1183,33.0,17,669,5.9,1.75,965,HOU,551,3.4,1.305,1989.0
27,572,25,1415,8.8,86,0.5,1451.2,1091,27.7,17,635,6.1,2.15,978,KCR,455,2.8,1.288,1989.0
25,479,27,1278,7.9,95,0.6,1463.1,1108,28.5,18,536,6.5,2.09,1052,LAD,504,3.1,1.218,1989.0
16,604,29,1463,9.2,129,0.8,1432.1,1130,27.9,20,679,5.1,1.78,812,MIL,457,2.9,1.340,1989.0
19,680,38,1495,9.4,139,0.9,1429.1,1154,28.0,23,738,5.4,1.70,851,MIN,500,3.1,1.396,1989.0
20,567,31,1344,8.2,120,0.7,1468.1,1117,30.5,20,630,6.5,2.04,1059,MON,519,3.2,1.269,1989.0
24,532,26,1260,7.8,115,0.7,1454.1,1140,27.5,20,595,6.9,2.08,1108,NYM,532,3.3,1.232,1989.0
15,708,37,1550,9.9,150,1.0,1414.2,1133,29.2,22,792,5.0,1.51,787,NYY,521,3.3,1.464,1989.0
17,497,28,1287,8.0,103,0.6,1448.1,1105,30.0,16,576,5.8,1.82,930,OAK,510,3.2,1.241,1989.0
10,644,31,1408,8.8,127,0.8,1433.1,1169,27.8,22,735,5.6,1.47,899,PHI,613,3.8,1.410,1989.0
20,602,29,1394,8.4,121,0.7,1487.2,1166,28.1,22,680,5.0,1.53,827,PIT,539,3.3,1.299,1989.0
21,547,21,1359,8.4,133,0.8,1457.1,1097,29.2,17,626,5.8,1.94,933,SDP,481,3.0,1.263,1989.0
15,639,42,1422,8.9,114,0.7,1438.0,1145,26.1,19,728,5.6,1.60,897,SEA,560,3.5,1.378,1989.0
12,535,24,1320,8.2,120,0.7,1457.0,1070,31.6,21,600,5.0,1.70,802,SFG,471,2.9,1.229,1989.0
18,546,30,1330,8.2,84,0.5,1461.0,1099,28.2,15,608,5.2,1.75,844,STL,482,3.0,1.240,1989.0
26,623,48,1279,8.0,119,0.7,1434.1,1144,29.8,18,714,7.0,1.70,1112,TEX,654,4.1,1.348,1989.0
12,584,45,1408,8.6,99,0.6,1467.0,1107,29.0,19,651,5.2,1.78,849,TOR,478,2.9,1.286,1989.0
17,727,26,1527,9.6,128,0.8,1429.2,1193,25.8,23,821,5.9,1.62,938,ATL,579,3.6,1.473,1990.0
10,644,16,1445,9.1,161,1.0,1435.1,1137,26.2,21,698,4.9,1.45,776,BAL,537,3.4,1.381,1990.0
15,596,45,1439,9.0,92,0.6,1442.0,1184,30.6,20,664,6.2,1.92,997,BOS,519,3.2,1.358,1990.0
21,613,38,1482,9.2,106,0.7,1454.0,1155,28.1,20,706,5.8,1.74,944,CAL,544,3.4,1.393,1990.0
13,695,28,1510,9.4,121,0.8,1442.2,1218,26.1,20,774,5.5,1.53,877,CHC,572,3.6,1.443,1990.0
17,581,39,1313,8.2,106,0.7,1449.1,1092,24.9,17,633,5.7,1.67,914,CHW,548,3.4,1.284,1990.0
14,549,34,1338,8.3,124,0.8,1456.1,1162,27.4,17,597,6.4,1.90,1029,CIN,543,3.4,1.292,1990.0
12,676,40,1491,9.4,163,1.0,1427.1,1165,28.1,21,737,5.4,1.66,860,CLE,518,3.3,1.408,1990.0
15,697,45,1401,8.8,154,1.0,1430.1,1185,30.3,20,754,5.4,1.30,856,DET,661,4.2,1.442,1990.0
12,581,38,1396,8.7,130,0.8,1450.0,1137,31.8,17,656,5.3,1.72,854,HOU,496,3.1,1.305,1990.0
18,621,46,1449,9.2,116,0.7,1420.2,1222,27.3,23,709,6.4,1.80,1006,KCR,560,3.5,1.414,1990.0
29,596,28,1364,8.5,137,0.9,1442.0,1071,28.2,21,685,6.4,2.14,1021,LAD,478,3.0,1.277,1990.0
23,655,38,1558,9.7,121,0.8,1445.0,1189,28.6,22,760,4.8,1.64,771,MIL,469,2.9,1.403,1990.0
13,658,27,1509,9.5,134,0.8,1435.2,1104,27.1,18,729,5.5,1.78,872,MIN,489,3.1,1.392,1990.0
18,551,38,1349,8.2,127,0.8,1473.1,1155,29.3,24,598,6.1,1.94,991,MON,510,3.1,1.262,1990.0
18,548,27,1339,8.4,119,0.7,1440.0,1076,28.0,15,613,7.6,2.74,1217,NYM,444,2.8,1.238,1990.0
15,676,26,1430,8.9,144,0.9,1444.2,1144,29.1,20,749,5.7,1.47,909,NYY,618,3.9,1.418,1990.0
18,514,27,1287,8.0,123,0.8,1456.0,1082,31.7,15,570,5.1,1.68,831,OAK,494,3.1,1.223,1990.0
18,655,29,1381,8.6,124,0.8,1449.0,1183,26.5,20,729,5.2,1.29,840,PHI,651,4.0,1.402,1990.0
18,546,30,1367,8.5,135,0.8,1447.0,1037,28.9,23,619,5.3,2.05,848,PIT,413,2.6,1.230,1990.0
21,597,19,1437,8.8,147,0.9,1461.2,1150,29.5,16,673,5.7,1.83,928,SDP,507,3.1,1.330,1990.0
21,592,41,1319,8.2,120,0.7,1443.1,1155,26.9,22,680,6.6,1.76,1064,SEA,606,3.8,1.334,1990.0
14,655,21,1477,9.2,131,0.8,1446.1,1186,29.5,26,710,4.9,1.43,788,SFG,553,3.4,1.404,1990.0
8,621,34,1432,8.9,98,0.6,1443.1,1104,29.8,22,698,5.2,1.75,833,STL,475,3.0,1.321,1990.0
25,615,44,1343,8.4,113,0.7,1444.2,1151,30.3,18,696,6.2,1.60,997,TEX,623,3.9,1.361,1990.0
6,620,37,1434,8.9,143,0.9,1454.0,1069,29.0,19,661,5.5,2.00,892,TOR,445,2.8,1.292,1990.0
18,563,28,1304,8.1,118,0.7,1452.2,1049,27.1,20,644,6.0,2.01,969,ATL,481,3.0,1.229,1991.0
8,743,28,1534,9.5,147,0.9,1457.2,1078,27.4,20,796,5.4,1.72,868,BAL,504,3.1,1.398,1991.0
15,642,31,1405,8.8,147,0.9,1439.2,1095,30.8,19,712,6.2,1.88,999,BOS,530,3.3,1.344,1991.0
18,591,38,1351,8.4,141,0.9,1441.2,1085,27.9,17,649,6.2,1.82,990,CAL,543,3.4,1.314,1991.0
12,653,28,1415,8.7,117,0.7,1456.2,1120,27.5,19,734,5.7,1.71,927,CHC,542,3.3,1.343,1991.0
28,622,31,1302,7.9,154,0.9,1478.0,1079,26.7,17,681,5.6,1.54,923,CHW,601,3.7,1.288,1991.0
7,613,28,1372,8.6,127,0.8,1440.0,1122,27.6,17,691,6.2,1.78,997,CIN,560,3.5,1.342,1991.0
22,678,39,1551,9.7,110,0.7,1441.1,1148,26.8,24,759,5.4,1.95,862,CLE,441,2.8,1.382,1991.0
18,726,24,1570,9.7,148,0.9,1450.1,1198,30.8,19,794,4.6,1.25,739,DET,593,3.7,1.491,1991.0
7,646,29,1347,8.3,129,0.8,1453.0,1179,26.4,19,717,6.4,1.59,1033,HOU,651,4.0,1.375,1991.0
17,639,43,1473,9.0,105,0.6,1466.0,1190,27.6,19,722,6.2,1.90,1004,KCR,529,3.2,1.366,1991.0
15,496,28,1312,8.1,96,0.6,1458.0,1150,30.2,16,565,6.3,2.06,1028,LAD,500,3.1,1.243,1991.0
23,674,45,1498,9.2,147,0.9,1463.2,1167,27.0,21,744,5.3,1.63,859,MIL,527,3.2,1.384,1991.0
21,595,27,1402,8.7,139,0.9,1449.1,1101,28.6,16,652,5.4,1.80,876,MIN,488,3.0,1.304,1991.0
12,583,32,1304,8.1,111,0.7,1440.1,1085,28.4,19,655,5.7,1.56,909,MON,584,3.6,1.311,1991.0
12,568,25,1403,8.8,108,0.7,1437.1,1072,28.0,18,646,6.4,2.51,1028,NYM,410,2.6,1.261,1991.0
3,709,42,1510,9.4,152,0.9,1444.0,1100,29.5,20,777,5.8,1.85,936,NYY,506,3.2,1.396,1991.0
14,734,55,1425,8.9,155,1.0,1444.1,1190,30.9,23,776,5.6,1.36,892,OAK,655,4.1,1.440,1991.0
16,628,43,1346,8.3,111,0.7,1463.0,1263,26.7,19,680,6.1,1.47,988,PHI,670,4.1,1.378,1991.0
18,557,30,1411,8.7,117,0.7,1456.2,1044,28.4,17,632,5.7,2.29,919,PIT,401,2.5,1.244,1991.0
14,577,13,1385,8.6,139,0.9,1452.2,1088,29.0,23,646,5.7,2.02,921,SDP,457,2.8,1.268,1991.0
10,616,47,1387,8.5,136,0.8,1464.1,1194,27.5,17,674,6.2,1.60,1003,SEA,628,3.9,1.376,1991.0
10,646,36,1397,8.7,143,0.9,1442.0,1109,28.9,19,697,5.6,1.66,905,SFG,544,3.4,1.346,1991.0
9,588,47,1367,8.6,114,0.7,1435.1,1042,29.4,18,648,5.2,1.81,822,STL,454,2.8,1.269,1991.0
9,734,45,1486,9.0,151,0.9,1479.0,1236,29.0,23,814,6.2,1.54,1022,TEX,662,4.0,1.452,1991.0
10,569,43,1301,8.0,121,0.7,1462.2,1126,28.2,20,622,6.0,1.86,971,TOR,523,3.2,1.247,1991.0
26,510,26,1321,8.1,89,0.5,1460.0,1123,27.5,19,569,5.8,1.94,948,ATL,489,3.0,1.240,1992.0
20,616,36,1419,8.7,124,0.8,1464.0,1145,27.9,16,656,5.2,1.63,846,BAL,518,3.2,1.323,1992.0
22,577,41,1403,8.7,107,0.7,1448.2,1158,31.5,16,669,5.9,1.76,943,BOS,535,3.3,1.338,1992.0
26,617,39,1449,9.0,130,0.8,1446.0,1145,28.8,16,671,5.5,1.67,888,CAL,532,3.3,1.370,1992.0
16,554,44,1337,8.2,107,0.7,1469.0,1170,27.2,17,624,5.5,1.57,901,CHC,575,3.5,1.302,1992.0
21,621,55,1400,8.6,123,0.8,1461.2,1169,28.9,13,690,5.0,1.47,810,CHW,550,3.4,1.334,1992.0
9,558,28,1362,8.5,109,0.7,1449.2,1084,28.1,17,609,6.6,2.26,1060,CIN,470,2.9,1.264,1992.0
13,671,34,1507,9.2,159,1.0,1470.0,1174,27.0,20,746,5.4,1.57,890,CLE,566,3.5,1.410,1992.0
10,733,29,1534,9.6,155,1.0,1435.2,1153,29.6,15,794,4.3,1.23,693,DET,564,3.5,1.461,1992.0
5,603,38,1386,8.5,114,0.7,1459.1,1167,27.1,16,668,6.0,1.81,978,HOU,539,3.3,1.319,1992.0
9,613,39,1426,8.9,106,0.7,1447.1,1162,27.1,22,667,5.2,1.63,834,KCR,512,3.2,1.339,1992.0
18,545,28,1401,8.8,82,0.5,1438.0,1242,31.2,14,636,6.1,1.77,981,LAD,553,3.5,1.359,1992.0
19,556,47,1344,8.3,127,0.8,1457.0,1065,27.5,15,604,4.9,1.82,793,MIL,435,2.7,1.221,1992.0
16,598,36,1391,8.6,121,0.7,1453.0,1074,27.7,17,653,5.7,1.93,923,MIN,479,3.0,1.287,1992.0
11,530,50,1296,7.9,92,0.6,1468.0,1154,28.0,21,581,6.2,1.93,1014,MON,525,3.2,1.240,1992.0
17,588,36,1404,8.7,98,0.6,1446.2,1125,28.2,19,653,6.4,2.13,1025,NYM,482,3.0,1.304,1992.0
20,679,35,1453,9.0,129,0.8,1452.2,1152,29.5,19,746,5.3,1.39,851,NYY,612,3.8,1.422,1992.0
8,599,41,1396,8.7,129,0.8,1447.0,1191,32.0,22,672,5.2,1.40,843,OAK,601,3.7,1.380,1992.0
27,652,27,1387,8.7,113,0.7,1428.0,1112,26.8,24,717,5.4,1.55,851,PHI,549,3.5,1.356,1992.0
20,551,30,1410,8.6,101,0.6,1479.2,1128,29.2,21,595,5.1,1.85,844,PIT,455,2.8,1.260,1992.0
9,578,21,1444,8.9,111,0.7,1461.1,1111,29.1,17,636,6.0,2.21,971,SDP,439,2.7,1.289,1992.0
21,730,60,1467,9.1,129,0.8,1445.0,1215,27.4,23,799,5.6,1.35,894,SEA,661,4.1,1.473,1992.0
9,586,35,1385,8.5,128,0.8,1461.0,1104,28.2,18,647,5.7,1.85,927,SFG,502,3.1,1.292,1992.0
10,556,32,1405,8.5,118,0.7,1480.0,1096,28.7,15,604,5.1,2.11,842,STL,400,2.4,1.220,1992.0
19,663,48,1471,9.1,113,0.7,1460.1,1191,29.6,25,753,6.4,1.73,1034,TEX,598,3.7,1.417,1992.0
18,626,45,1346,8.4,124,0.8,1440.2,1104,30.0,17,682,6.0,1.76,954,TOR,541,3.4,1.310,1992.0
18,507,22,1297,8.0,101,0.6,1455.0,1091,26.8,13,559,6.4,2.16,1036,ATL,480,3.0,1.221,1993.0
21,691,38,1427,8.9,153,1.0,1442.2,1110,28.4,18,745,5.6,1.55,900,BAL,579,3.6,1.390,1993.0
9,609,48,1379,8.5,127,0.8,1452.1,1146,30.6,16,698,6.2,1.81,997,BOS,552,3.4,1.330,1993.0
26,690,51,1482,9.3,153,1.0,1430.1,1142,28.8,24,770,5.3,1.53,843,CAL,550,3.5,1.421,1993.0
8,673,43,1514,9.4,153,0.9,1449.2,1090,28.3,17,739,5.6,1.93,905,CHC,470,2.9,1.369,1993.0
16,598,40,1398,8.7,125,0.8,1454.0,1147,26.6,20,664,6.0,1.72,974,CHW,566,3.5,1.351,1993.0
11,718,44,1510,9.5,158,1.0,1434.0,1131,27.9,24,785,6.3,1.96,996,CIN,508,3.2,1.407,1993.0
7,735,39,1591,9.9,182,1.1,1445.2,1234,27.3,26,813,5.5,1.50,888,CLE,591,3.7,1.509,1993.0
9,860,41,1664,10.5,181,1.1,1431.1,1210,27.1,25,967,5.7,1.50,913,COL,609,3.8,1.588,1993.0
11,742,48,1547,9.7,188,1.2,1436.2,1161,30.1,22,837,5.2,1.53,828,DET,542,3.4,1.454,1993.0
4,661,32,1437,9.0,135,0.8,1440.1,1216,29.7,18,724,5.9,1.58,945,FLA,598,3.7,1.413,1993.0
18,559,41,1363,8.5,117,0.7,1441.1,1125,28.3,16,630,6.6,2.22,1056,HOU,476,3.0,1.276,1993.0
16,649,44,1379,8.6,105,0.7,1445.1,1115,27.4,20,694,6.1,1.73,985,KCR,571,3.6,1.349,1993.0
17,573,37,1406,8.6,103,0.6,1472.2,1194,29.1,15,662,6.4,1.84,1043,LAD,567,3.5,1.340,1993.0
26,716,60,1511,9.4,153,1.0,1447.0,1152,27.3,19,792,5.0,1.55,810,MIL,522,3.2,1.405,1993.0
5,756,45,1591,9.9,148,0.9,1444.1,1123,27.5,16,830,5.6,1.75,901,MIN,514,3.2,1.457,1993.0
8,574,47,1369,8.5,119,0.7,1456.2,1139,27.9,22,682,5.8,1.79,934,MON,521,3.2,1.297,1993.0
16,647,50,1483,9.3,139,0.9,1438.0,1093,29.2,19,744,5.4,2.00,867,NYM,434,2.7,1.333,1993.0
11,695,29,1467,9.2,170,1.1,1438.1,1124,28.9,22,761,5.6,1.63,899,NYY,552,3.5,1.404,1993.0
8,791,49,1551,9.6,157,1.0,1452.1,1253,30.9,22,846,5.4,1.27,864,OAK,680,4.2,1.536,1993.0
24,647,37,1419,8.7,129,0.8,1472.2,1202,28.8,20,740,6.8,1.95,1117,PHI,573,3.5,1.353,1993.0
12,766,46,1557,9.7,153,1.0,1445.2,1104,27.6,23,806,5.2,1.72,832,PIT,485,3.0,1.412,1993.0
8,675,34,1470,9.2,148,0.9,1437.2,1182,26.7,23,772,6.0,1.72,957,SDP,558,3.5,1.411,1993.0
22,678,66,1421,8.8,135,0.8,1453.2,1162,28.3,23,731,6.7,1.79,1083,SEA,605,3.7,1.394,1993.0
4,585,50,1385,8.6,168,1.0,1456.2,1071,28.5,18,636,6.1,2.22,982,SFG,442,2.7,1.254,1993.0
5,660,43,1553,9.6,152,0.9,1453.0,1093,28.7,18,744,4.8,2.02,775,STL,383,2.4,1.332,1993.0
20,684,44,1476,9.2,144,0.9,1438.1,1166,30.3,21,751,6.0,1.70,957,TEX,562,3.5,1.417,1993.0
11,674,32,1441,9.0,134,0.8,1441.1,1203,29.5,16,742,6.4,1.65,1023,TOR,620,3.9,1.430,1993.0
16,407,22,929,8.1,76,0.7,1026.1,795,27.4,13,448,7.6,2.29,865,ATL,378,3.3,1.273,1994.0
13,478,26,1005,9.1,131,1.2,997.2,775,29.1,15,497,6.0,1.90,666,BAL,351,3.2,1.359,1994.0
6,564,31,1104,9.7,120,1.0,1029.1,844,30.2,23,621,6.4,1.62,729,BOS,450,3.9,1.510,1994.0
11,618,45,1149,10.1,150,1.3,1027.0,825,28.9,18,660,6.0,1.56,682,CAL,436,3.8,1.543,1994.0
5,508,19,1054,9.3,120,1.1,1023.2,793,28.3,18,549,6.3,1.83,717,CHC,392,3.4,1.413,1994.0
13,445,17,964,8.6,115,1.0,1011.1,778,28.2,14,498,6.7,2.00,754,CHW,377,3.4,1.326,1994.0
6,436,27,1037,9.0,117,1.0,1038.1,806,27.2,16,490,6.9,2.36,799,CIN,339,2.9,1.325,1994.0
17,494,41,1097,9.7,94,0.8,1018.2,870,30.7,21,562,5.9,1.65,666,CLE,404,3.6,1.473,1994.0
4,590,49,1185,10.3,120,1.0,1031.0,913,28.0,18,638,6.1,1.57,703,COL,448,3.9,1.584,1994.0
15,609,25,1139,10.1,148,1.3,1018.0,847,31.2,18,671,5.0,1.25,560,DET,449,4.0,1.560,1994.0
5,507,39,1069,9.5,120,1.1,1015.0,853,29.0,20,576,5.8,1.52,649,FLA,428,3.8,1.475,1994.0
9,454,34,1043,9.1,102,0.9,1029.2,820,27.2,13,503,6.5,2.01,739,HOU,367,3.2,1.369,1994.0
5,485,33,1018,8.9,95,0.8,1031.2,801,28.0,15,532,6.3,1.83,717,KCR,392,3.4,1.367,1994.0
14,470,33,1041,9.2,90,0.8,1014.0,818,30.0,16,509,6.5,2.07,732,LAD,354,3.1,1.376,1994.0
11,532,29,1071,9.3,127,1.1,1036.0,799,28.3,15,586,5.0,1.37,577,MIL,421,3.7,1.440,1994.0
6,634,31,1197,10.7,153,1.4,1005.0,804,28.1,16,688,5.4,1.55,602,MIN,388,3.5,1.577,1994.0
